artists,occurrence,freqency
"Nicki Minaj,Travis Scott,Chris Brown,Sexyy Red",1,0.004219
"Kanye West,Clipse,Kenny G",1,0.004219
"The Weeknd,Playboi Carti,Madonna",1,0.004219
"Rainbow Kitten Surprise",4,0.016878
"Post Malone,Justin Bieber",1,0.004219
"mike.",2,0.008439
"Jack Harlow,Static Major,Bryson Tiller",1,0.004219
"Mariah the Scientist",2,0.008439
"Kodak Black,NLE Choppa,Jimin,JVKE,Muni Long,Fast & Furious: The Fast Saga",1,0.004219
"Toosii,Khalid",1,0.004219
"ILLENIUM,Jon Bellion",1,0.004219
"Greta Van Fleet",4,0.016878
"Moon Taxi",4,0.016878
"Rae Sremmurd,Swae Lee,Slim Jxmmi",1,0.004219
"Jack Harlow,Lil Wayne",1,0.004219
"Future,Metro Boomin,Kendrick Lamar",3,0.012658
"Lil Durk,Morgan Wallen",1,0.004219
"Lil Baby",1,0.004219
"Post Malone,SZA",1,0.004219
"Post Malone,Roddy Ricch",1,0.004219
"Jack Harlow,Big Sean",1,0.004219
"G-Eazy",1,0.004219
"Chance Peña",2,0.008439
"Noah Kahan,Brandi Carlile",1,0.004219
"Bayker Blankenship",1,0.004219
"Blood Orange",1,0.004219
"Pink Sweat$",1,0.004219
"Khalid,Summer Walker",1,0.004219
"Daniel Caesar",15,0.063291
"Paperboy Fabe,Brent Faiyaz",2,0.008439
"Montell Fish",2,0.008439
"LAUNDRY DAY",1,0.004219
"Daniel Nunnelee",1,0.004219
"Edith Whiskers",1,0.004219
"ODIE",1,0.004219
"Chris Lanzon",1,0.004219
"Ice Spice,Central Cee",1,0.004219
"Bryant Barnes",1,0.004219
"Megan Thee Stallion,Yuki Chiba",2,0.008439
"DJ Khaled,Drake",1,0.004219
"Big Thief",1,0.004219
"Paige Fish,Landon Boyce",1,0.004219
"Jeff Buckley",2,0.008439
"Lady Gaga,Bruno Mars",4,0.016878
"Pinegrove",2,0.008439
"JVKE,Nick Jonas",1,0.004219
"Jordan Adetunji,Kehlani",1,0.004219
"Justin Bieber,Khalid",1,0.004219
"Justin Bieber,Dominic Fike",1,0.004219
"Milli Vanilli",1,0.004219
"Khalid,6LACK,Ty Dolla $ign",1,0.004219
"Zalione",1,0.004219
"Paige Fish",1,0.004219
"Taylor Swift,The Chicks",1,0.004219
"The Nude Party",1,0.004219
"Gregory Alan Isakov",3,0.012658
"RAYE",1,0.004219
"Tyler, The Creator,GloRilla,Sexyy Red,Lil Wayne",2,0.008439
"salvia palth",1,0.004219
"sombr",1,0.004219
"Dream, Ivory",1,0.004219
"Nick Jonas,Tove Lo",1,0.004219
"Backstreet Boys",21,0.088608
"Candace",2,0.008439
"Paper Tongues",2,0.008439
"Auli'i Cravalho,Disney",4,0.016878
"Donny Osmond,Chorus - Mulan,Disney",4,0.016878
"Nathan Lane,Ernie Sabella,Jason Weaver,Joseph Williams",4,0.016878
"Christopher Jackson,Rachel House,Nicole Scherzinger,Auli'i Cravalho,Louise Bush,Disney",3,0.012658
"Dwayne Johnson,Disney",4,0.016878
"Mandy Moore,Zachary Levi",2,0.008439
"*NSYNC",11,0.046414
"Stephanie Beatriz,Olga Merediz,Encanto - Cast",3,0.012658
"Sebastian Yatra",2,0.008439
"Roger Bart,Disney",3,0.012658
"Adam Hicks,Bridgit Mendler,Naomi Scott,Hayley Kiyoko",3,0.012658
"Hugh Jackman,The Greatest Showman Ensemble",2,0.008439
"Ross Lynch,Jason Evigan,Grace Phipps",3,0.012658
"Rihanna,Mikky Ekko",7,0.029536
"Susan Egan,Cheryl Freeman,LaChanze,Vaneese Thomas,Lillias White,Disney",2,0.008439
"Donna Murphy",3,0.012658
"Jonathan Groff",2,0.008439
"Don Henley",5,0.021097
"Foreigner",3,0.012658
"Laufey",4,0.016878
"Meryl Streep,Julie Walters,Christine Baranski",3,0.012658
"VeggieTales",2,0.008439
"Dr. Doofenshmirtz",2,0.008439
"Vanilla Ice",4,0.016878
"The Muppets",2,0.008439
"Beastie Boys",5,0.021097
"Dove Cameron,Disney",3,0.012658
"Animaniacs",2,0.008439
"AsapSCIENCE",2,0.008439
"Sublime",7,0.029536
"The Barden Bellas",3,0.012658
"The Barden Bellas,The Treblemakers,The Bu Harmonics",3,0.012658
"Doechii",5,0.021097
"Cynthia Erivo,Ariana Grande",3,0.012658
"Justin Bieber,Ludacris",9,0.037975
"Stealers Wheel",3,0.012658
"Christina Perri",4,0.016878
"Carolina Gaitán,Mauro Castillo,Adassa,Rhenzy Feliz,Diane Guerrero,Stephanie Beatriz,Encanto - Cast",3,0.012658
"Ariana Grande,Cynthia Erivo",2,0.008439
"Yuno Miles",2,0.008439
"Tom Petty",3,0.012658
"Tonic",3,0.012658
"Migos,Lil Uzi Vert",3,0.012658
"Troy,Disney",2,0.008439
"Migos,Drake",2,0.008439
"CeeLo Green,Jack Black",2,0.008439
"Bon Jovi",10,0.042194
"ROSÉ,Bruno Mars",2,0.008439
"Ed Helms,The Lorax Singers",2,0.008439
"Living Colour",2,0.008439
"Downstait",2,0.008439
"Joan Jett & the Blackhearts",5,0.021097
"Survivor",4,0.016878
"Genesis",2,0.008439
"Butthole Surfers",2,0.008439
"Ricky Martin",4,0.016878
"The Gregory Brothers",2,0.008439
"Ziv Zaifman,Hugh Jackman,Michelle Williams",2,0.008439
"Keala Settle,The Greatest Showman Ensemble",2,0.008439
"A.J. & Big Justice",2,0.008439
"Jake Paul,Team 10",2,0.008439
"川子",2,0.008439
"Lauv",3,0.012658
"Ed Sheeran,Khalid",2,0.008439
"Jonathan Bailey,Ariana Grande,Ethan Slater,Marissa Bode,Cynthia Erivo",2,0.008439
"DJ GreyttBlack",2,0.008439
"Bad Lip Reading",2,0.008439
"Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus",2,0.008439
"Loren Allred",2,0.008439
"Rachel Platten",2,0.008439
"Hugh Jackman,Zac Efron",2,0.008439
"Idina Menzel",2,0.008439
"Hugh Jackman,Keala Settle,Daniel Everidge,Zendaya,The Greatest Showman Ensemble",2,0.008439
"Troy,Gabriella,Disney",4,0.016878
"Candace,Vanessa",2,0.008439
"Diane Guerrero,Stephanie Beatriz",3,0.012658
"Love Händel",2,0.008439
"Phineas,Bobby Fabulous",2,0.008439
"Stephanie Beatriz",3,0.012658
"Jason Segel,Walter",2,0.008439
"The Muppets,Joanna Newsom",2,0.008439
"Jason Weaver,Rowan Atkinson,Laura Williams",4,0.016878
"Samuel E. Wright,Disney",3,0.012658
"Phil Harris,Bruce Reitherman",3,0.012658
"Little Ditto",2,0.008439
"Cast - Sofia the First,Disney Junior,Sofia",2,0.008439
"China Anne McClain",2,0.008439
"TV Theme Band",2,0.008439
"The Duck",2,0.008439
"Burger King",2,0.008439
"JellyBug",2,0.008439
"They Might Be Giants (For Kids),Disney Junior",2,0.008439
"Charlie Puth,Selena Gomez",3,0.012658
"Angela Lansbury,Jerry Orbach,Chorus - Beauty And the Beast,Disney",2,0.008439
"The Backyardigans",2,0.008439
"Idina Menzel,AURORA",3,0.012658
"Silver",2,0.008439
"PARTYNEXTDOOR,Drake,Chino Pacas",3,0.012658
"Kyle Gordon,Kody Redwing and The Broken Hearts",2,0.008439
"Heart",4,0.016878
"Wang Chung",4,0.016878
"Metro Boomin,Coi Leray",2,0.008439
"Bluey",2,0.008439
"Spin Doctors",1,0.004219
"Third Eye Blind",10,0.042194
"Blues Traveler",1,0.004219
"Sugar Ray",9,0.037975
"Gin Blossoms",5,0.021097
"Hootie & The Blowfish",6,0.025316
"Nine Days",3,0.012658
"Collective Soul",4,0.016878
"Duncan Sheik",1,0.004219
"Dave Matthews Band",3,0.012658
"Lifehouse",4,0.016878
"Alanis Morissette",12,0.050633
"Lenny Kravitz",3,0.012658
"Uncle Kracker",3,0.012658
"Cracker",1,0.004219
"Local H",1,0.004219
"Michelle Branch",7,0.029536
"Anna Nalick",3,0.012658
"Blue October",1,0.004219
"Incubus",5,0.021097
"Citizen King",2,0.008439
"New Radicals",3,0.012658
"Temple Of The Dog",1,0.004219
"The Proclaimers",4,0.016878
"Eve 6",2,0.008439
"Tracy Chapman",4,0.016878
"Beck",3,0.012658
"Deep Blue Something",2,0.008439
"Stroke 9",1,0.004219
"Puddle Of Mudd",3,0.012658
"Everlast",2,0.008439
"OMC",1,0.004219
"Santana,Rob Thomas",1,0.004219
"Five For Fighting",1,0.004219
"Bush",3,0.012658
"Paula Cole",1,0.004219
"Los Lonely Boys",1,0.004219
"Everclear",3,0.012658
"Better Than Ezra",1,0.004219
"Santana,Michelle Branch",2,0.008439
"Santana,Michelle Branch,The Wreckers",1,0.004219
"Crossfade",1,0.004219
"Chad Kroeger,Josey Scott",1,0.004219
"No Doubt,Lady Saw",1,0.004219
"Natalie Imbruglia",2,0.008439
"Dido",1,0.004219
"The Wallflowers",1,0.004219
"Chumbawamba",2,0.008439
"Vertical Horizon",2,0.008439
"EMF",1,0.004219
"Jesus Jones",1,0.004219
"Del Amitri",1,0.004219
"The B-52's",5,0.021097
"Yellowcard",1,0.004219
"Shaggy,Rayvon",1,0.004219
"Modest Mouse",1,0.004219
"Phantom Planet",3,0.012658
"Good Charlotte",3,0.012658
"Harvey Danger",1,0.004219
"Dr. Dre,Eminem",1,0.004219
"Blessid Union Of Souls",1,0.004219
"Blackstreet,Dr. Dre,Queen Pen",2,0.008439
"Meredith Brooks",2,0.008439
"Jennifer Lopez,Jadakiss,Styles P",2,0.008439
"Chamillionaire,Krayzie Bone",2,0.008439
"American Hi-Fi",1,0.004219
"Plain White T's",5,0.021097
"Fountains Of Wayne",5,0.021097
"Snow Patrol",10,0.042194
"Lupe Fiasco,Matthew Santos",1,0.004219
"Fastball",2,0.008439
"Hanson",1,0.004219
"Ben Harper And The Innocent Criminals",1,0.004219
"Ashlee Simpson",1,0.004219
"Evan And Jaron",1,0.004219
"Colbie Caillat",1,0.004219
"The Ataris",1,0.004219
"Sara Bareilles",3,0.012658
"Three Days Grace",3,0.012658
"Flo Rida,Kesha",4,0.016878
"Missy Elliott,Ciara,Fatman Scoop",1,0.004219
"Jewel",1,0.004219
"Switchfoot",1,0.004219
"LEN",1,0.004219
"DJ Sammy,Yanou,Do",1,0.004219
"Pras,Ol' Dirty Bastard,Mýa",1,0.004219
"Ludacris,Shawnna",1,0.004219
"The Corrs",1,0.004219
"Outkast,Sleepy Brown",1,0.004219
"Faith Hill",5,0.021097
"Marc Anthony",1,0.004219
"Ja Rule,Ashanti",1,0.004219
"No Doubt,Bounty Killer",1,0.004219
"Rihanna,Sean Paul",1,0.004219
"Nelly,Kelly Rowland",2,0.008439
"Matt Nathanson",1,0.004219
"Feist",1,0.004219
"Liz Phair",1,0.004219
"The White Stripes",5,0.021097
"Blackstreet,Mýa,Mase,Blinky Blink",1,0.004219
"Dr. Dre,Snoop Dogg",3,0.012658
"Jennifer Lopez,FISHER",1,0.004219
"Fuel",1,0.004219
"BBMAK",1,0.004219
"A Touch Of Class,Pete Konemann",1,0.004219
"Daniel Powter",3,0.012658
"The Red Jumpsuit Apparatus",2,0.008439
"Terror Squad,Fat Joe,Remy Ma",1,0.004219
"John Legend",5,0.021097
"Saving Jane",1,0.004219
"Howie Day",1,0.004219
"Norah Jones",1,0.004219
"Kevin Rudolf,Lil Wayne",3,0.012658
"T-Pain,Mike Jones",1,0.004219
"Beyoncé,Bun B,Slim Thug",1,0.004219
"Three 6 Mafia,Project Pat",1,0.004219
"BOYS LIKE GIRLS",1,0.004219
"Baby Bash,T-Pain",1,0.004219
"Sarah Jeffery,Disney",2,0.008439
"Ashe,Niall Horan",1,0.004219
"Jung Kook,DJ Snake",1,0.004219
"Jung Kook",5,0.021097
"Ross Lynch,Maia Mitchell",1,0.004219
"Dove Cameron,Sofia Carson,Cameron Boyce,Booboo Stewart,China Anne McClain,Mitchell Hope,Thomas Doherty,Dylan Playfair,Disney",2,0.008439
"TOMORROW X TOGETHER",30,0.126582
"Leyla Blue",1,0.004219
"Jeff Lewis,Mitchell Hope,Disney",1,0.004219
"Jung Kook,Latto",1,0.004219
"TOMORROW X TOGETHER,Anitta",1,0.004219
"Charlie Puth,Jung Kook,BTS",1,0.004219
"mansionz,Spark Master Tape",1,0.004219
"Christian Nodal",1,0.004219
"Pharrell Williams",4,0.016878
"Everybody Loves an Outlaw",2,0.008439
"Meghan Trainor,John Legend",2,0.008439
"Ruth B.",3,0.012658
"TOMORROW X TOGETHER,Jonas Brothers",1,0.004219
"Halsey,SUGA",1,0.004219
"Russ,Bibi Bourelly",2,0.008439
"Milo j,Yahritza Y Su Esencia",1,0.004219
"Fabio Capri",1,0.004219
"salem ilese,TOMORROW X TOGETHER,Alan Walker",1,0.004219
"Jimin",1,0.004219
"Johnny Orlando",4,0.016878
"Ivan Cornejo",3,0.012658
"Quavo,Lana Del Rey",1,0.004219
"NERIAH",1,0.004219
"WILLOW,Travis Barker",1,0.004219
"Lauren Spencer Smith",2,0.008439
"Sunflower Bean",1,0.004219
"Addison Rae",2,0.008439
"Tristan",1,0.004219
"The Marías",1,0.004219
"YEONJUN",2,0.008439
"Lexi Jayde",1,0.004219
"TOMORROW X TOGETHER,Seori",1,0.004219
"Lana Del Rey,Tommy Genesis",1,0.004219
"Selena Gomez,benny blanco",2,0.008439
"Selena Gomez,benny blanco,Gracie Abrams",1,0.004219
"Alex & Sierra",1,0.004219
"Xavi,Manuel Turizo",1,0.004219
"Alexander Stewart",1,0.004219
"J Balvin",1,0.004219
"Selena Gomez,benny blanco,The Marías",1,0.004219
"Daniel Caesar,Brandy",1,0.004219
"J Hus,Drake",1,0.004219
"GROOVY,B Jack$",1,0.004219
"Brent Faiyaz",13,0.054852
"Saint Levant,MC Abdul",1,0.004219
"daniell,caesar",1,0.004219
"Saint Levant",7,0.029536
"Andrea Bocelli",1,0.004219
"leeron",2,0.008439
"leeron,Roy William",1,0.004219
"Roy William,leeron",1,0.004219
"DESTIN CONRAD",1,0.004219
"Saint Levant,Sol Band",1,0.004219
"Saint Levant,TIF",1,0.004219
"Saint Levant,Cheb Bilal",1,0.004219
"Saint Levant,Kehlani",1,0.004219
"Roy William,BR!X",1,0.004219
"Asal",1,0.004219
"June Freedom",2,0.008439
"June Freedom,Elji Beatzkilla",1,0.004219
"June Freedom,Naïka",2,0.008439
"Muni Long",1,0.004219
"Marvin Gaye",3,0.012658
"Sade",3,0.012658
"Mustafa",5,0.021097
"GIVĒON",12,0.050633
"Jhené Aiko,H.E.R.",2,0.008439
"Charlie Jeer",2,0.008439
"SIENNA SPIRO",1,0.004219
"Adam Melchor",1,0.004219
"Clara La San",1,0.004219
"Chris Brown",7,0.029536
"Tyla,Becky G",1,0.004219
"Yarden",1,0.004219
"Bayou,yef",1,0.004219
"Duckwrth,Kojey Radical",1,0.004219
"Camila Cabello,Drake",1,0.004219
"Fei Yu-ching",1,0.004219
"KAYTRANADA,Craig David",1,0.004219
"IAMDDB",1,0.004219
"Blaiz Fayah,Maureen,Dj Glad",1,0.004219
"Sonder",7,0.029536
"SZA,Kendrick Lamar",2,0.008439
"Drake,Tems",1,0.004219
"Bruno Mars,Anderson .Paak,Silk Sonic",6,0.025316
"SAILORR,Summer Walker",1,0.004219
"Hope",1,0.004219
"Ayra Starr,GIVĒON",1,0.004219
"Olivia Dean",1,0.004219
"Cherub",1,0.004219
"PARTYNEXTDOOR,Drake,Yebba",1,0.004219
"June Freedom,Jaz Karis",1,0.004219
"Bayou",1,0.004219
"Hailey Knox",3,0.012658
"Alessia Cara",4,0.016878
"Andrew McMahon in the Wilderness",2,0.008439
"Arkells",24,0.101266
"Aslove,Mia Wray",1,0.004219
"The Avett Brothers",1,0.004219
"Bahamas",6,0.025316
"Barenaked Ladies,Ben Grosse",1,0.004219
"Birdy",1,0.004219
"Blue Rodeo",2,0.008439
"Bob Schneider",2,0.008439
"Brad Paisley",1,0.004219
"Branches,Tsutro",1,0.004219
"Brett Eldredge",1,0.004219
"The Brothers Comatose",1,0.004219
"Bryan Adams,Melanie C",2,0.008439
"Caamp",1,0.004219
"Cereus Bright",1,0.004219
"Nick Murphy",1,0.004219
"CHVRCHES",3,0.012658
"City and Colour",1,0.004219
"Coast Modern",3,0.012658
"Cobi",1,0.004219
"Cold War Kids",2,0.008439
"Coldplay,Rihanna",1,0.004219
"Death Cab for Cutie",6,0.025316
"Dierks Bentley",3,0.012658
"Disclosure,Lorde",1,0.004219
"DYAN",1,0.004219
"Kodaline,Syn Cole",1,0.004219
"Samm Henshaw",1,0.004219
"Crystal Fighters",1,0.004219
"Step Rockets",1,0.004219
"Meg Mac",1,0.004219
"Tall Heights",4,0.016878
"Peter Bjorn and John",1,0.004219
"Two Door Cinema Club,RAC",1,0.004219
"Slaters,Toulouse",1,0.004219
"A R I Z O N A",5,0.021097
"Animal Years",1,0.004219
"The Sheepdogs",4,0.016878
"Motel Radio",1,0.004219
"Nathaniel Rateliff & The Night Sweats",2,0.008439
"Cody Fry",1,0.004219
"Annie Lennox",1,0.004219
"Urban Cone",1,0.004219
"The Mowgli's",2,0.008439
"StayLoose,Nick Leng",1,0.004219
"Ella Vos",1,0.004219
"RAC,Katie Herzig",1,0.004219
"Billy Raffoul",1,0.004219
"Elijah Woods x Jamie Fine",1,0.004219
"WILD",1,0.004219
"Anderson East",1,0.004219
"Drew Holcomb & The Neighbors",1,0.004219
"Tom Odell,Zwette",1,0.004219
"Reuben And The Dark",2,0.008439
"Hippo Campus",1,0.004219
"Sarah Harmer",1,0.004219
"Sofi Tukker,NERVO,The Knocks,ALISA UENO",1,0.004219
"Mat Kearney,AFSHEEN",1,0.004219
"Jodie Mitchell",1,0.004219
"Jaymes Young",3,0.012658
"Sam Hunt",7,0.029536
"Old Dominion",3,0.012658
"The Foundations",2,0.008439
"Regina Spektor",1,0.004219
"JOSEPH",1,0.004219
"Foy Vance",5,0.021097
"Matt Simons,Deepend",1,0.004219
"Ezra Vine",1,0.004219
"Mating Ritual,Lizzy Land",1,0.004219
"Josiah and the Bonnevilles",1,0.004219
"Urban Cone,Tove Lo",1,0.004219
"Flight Facilities",1,0.004219
"The Weeknd,Ed Sheeran",1,0.004219
"LU KALA",1,0.004219
"Sylvan Esso",2,0.008439
"Muse",2,0.008439
"The Contours",1,0.004219
"Kai Straw",1,0.004219
"Oh Wonder",6,0.025316
"James Vincent McMorrow",2,0.008439
"Handsome Ghost,Whole Doubts",1,0.004219
"Mat Kearney",5,0.021097
"Robert DeLong,K.Flay",1,0.004219
"Lake Street Dive",2,0.008439
"HONNE",2,0.008439
"Alessia Cara,Disney",1,0.004219
"Star & Micey",1,0.004219
"Elohim",1,0.004219
"Mating Ritual",1,0.004219
"Panama Wedding,Bee's Knees",1,0.004219
"Louis The Child,K.Flay",1,0.004219
"Saint Mesa",1,0.004219
"Rudimental,Ed Sheeran",1,0.004219
"Vance Joy,Said The Sky",1,0.004219
"Thomas Rhett,Martin Jensen",1,0.004219
"Cold War Kids,Bishop Briggs",1,0.004219
"Children of Indigo",1,0.004219
"Miley Cyrus,Tiësto",1,0.004219
"Lou Bega",2,0.008439
"Francis and the Lights,Chance the Rapper",1,0.004219
"Mat Kearney,RAC",1,0.004219
"Zedd,Maren Morris,Grey",2,0.008439
"MisterWives",2,0.008439
"Camila Cabello,Kane Brown",1,0.004219
"Joe Hertler & The Rainbow Seekers",1,0.004219
"bülow",1,0.004219
"The Trews",1,0.004219
"The Cat Empire",1,0.004219
"Shakey Graves",2,0.008439
"Generationals",2,0.008439
"Four Tops",1,0.004219
"Geordie Kieffer",1,0.004219
"Maren Morris",6,0.025316
"Future,Rihanna",1,0.004219
"Mumm-ra",1,0.004219
"Seafret",2,0.008439
"Keith Urban",19,0.080169
"Michael Franti & Spearhead",1,0.004219
"Ben E. King",4,0.016878
"Zedd,Alessia Cara",1,0.004219
"Justin Timberlake,JAY-Z",2,0.008439
"Judah & the Lion",3,0.012658
"LFO",1,0.004219
"The Weakerthans",1,0.004219
"Whethan,Oh Wonder",1,0.004219
"Young the Giant",2,0.008439
"Alex Cruz,Gabbi Lieve",1,0.004219
"Mumford & Sons,Baaba Maal",1,0.004219
"Joel Plaskett",1,0.004219
"LÉON",1,0.004219
"James Bay",6,0.025316
"Old Crow Medicine Show",1,0.004219
"Chelsea Cutler,Sondr",1,0.004219
"Miguel,Kacey Musgraves",1,0.004219
"Langhorne Slim,The Law",1,0.004219
"Jaymes Young,Phoebe Ryan",1,0.004219
"flor",1,0.004219
"Coasts",1,0.004219
"Jason Derulo,Snoop Dogg",1,0.004219
"Yusuf / Cat Stevens",4,0.016878
"The Revivalists",1,0.004219
"Bronze Radio Return",1,0.004219
"Mumford & Sons,Baaba Maal,The Very Best,Beatenberg",1,0.004219
"Morgan Saint",1,0.004219
"Panama Wedding",1,0.004219
"The Five Stairsteps",1,0.004219
"Marvin Gaye,Tammi Terrell",1,0.004219
"Jay & The Americans",1,0.004219
"Natalie Cole",1,0.004219
"Steve Winwood",1,0.004219
"Lea Salonga,Brad Kane,Disney",1,0.004219
"Judy Kuhn",3,0.012658
"Roger Bart",1,0.004219
"Grace VanderWaal",1,0.004219
"Tommy James & The Shondells",1,0.004219
"Bombargo",1,0.004219
"why mona",1,0.004219
"The Lost Boys",1,0.004219
"Stephen Day",1,0.004219
"Bolier",1,0.004219
"Wildcat! Wildcat!",1,0.004219
"Mattiel",1,0.004219
"Robyn",4,0.016878
"Dermot Kennedy",1,0.004219
"Thomas Rhett",3,0.012658
"Alabama Shakes",3,0.012658
"Juke Ross,James Carter",1,0.004219
"Sam Feldt,Yves V,ROZES",1,0.004219
"The Fratellis",1,0.004219
"Frog",1,0.004219
"Wingtip",1,0.004219
"Freddie Scott",1,0.004219
"The RT's",1,0.004219
"Ed Sheeran,Justin Bieber",1,0.004219
"Passion Pit,Galantis",1,0.004219
"Andy Grammer,Ladysmith Black Mambazo",1,0.004219
"The Rocket Summer",1,0.004219
"Ezra Jordan",1,0.004219
"Noah And The Whale,Anna Calvi",1,0.004219
"SHAED",1,0.004219
"Sasha Alex Sloan",1,0.004219
"Alok,iRO",1,0.004219
"Wild Rivers",1,0.004219
"FINNEAS",2,0.008439
"Ryan Hurd",1,0.004219
"Ralph",1,0.004219
"Yeah Yeah Yeahs",2,0.008439
"Sigrid",1,0.004219
"Jake Scott",1,0.004219
"Valley",1,0.004219
"Rence",1,0.004219
"Sundara Karma",2,0.008439
"Dawes",1,0.004219
"Aaron Taos",1,0.004219
"ayokay",1,0.004219
"Smash Mouth,Breathe Carolina",1,0.004219
"Louis The Child,Ashe",1,0.004219
"REST ACRES",1,0.004219
"Winnetka Bowling League,RAC",1,0.004219
"Kodaline",2,0.008439
"Rostam",1,0.004219
"John Legend,Gary Clark Jr.",2,0.008439
"Tom Rosenthal,Cosmo Sheldrake",1,0.004219
"Max Frost",1,0.004219
"Mike Mains & The Branches",1,0.004219
"Louis The Child,Quinn XCII,Chelsea Cutler",1,0.004219
"Houses",1,0.004219
"Josh Ritter",1,0.004219
"Dawson Hollow,Ivan the Surreal DJ",1,0.004219
"Bien",1,0.004219
"Big Wild,Rationale",1,0.004219
"Eli Young Band",1,0.004219
"Gryffin,Noah Kahan",1,0.004219
"Zwette,Tom Rosenthal",1,0.004219
"A Tribe Called Quest",1,0.004219
"Keyes.",1,0.004219
"ODESZA,Leon Bridges,Tycho",1,0.004219
"BROODS",1,0.004219
"Foreign Air",1,0.004219
"Whitney Houston,Clean Bandit",1,0.004219
"Kygo,X Ambassadors",1,0.004219
"Wilderado",1,0.004219
"Bay Ledges",1,0.004219
"Khruangbin,Leon Bridges",1,0.004219
"Tom Grennan,Billen Ted",1,0.004219
"Coldplay,Big Sean",1,0.004219
"The Beaches",1,0.004219
"Manchester Orchestra",1,0.004219
"Calum Scott",2,0.008439
"Lord Huron,Phoebe Bridgers",1,0.004219
"The Oh Hellos",4,0.016878
"Stephen Sanchez,Em Beihold",1,0.004219
"The Ocho",1,0.004219
"Lord Huron",6,0.025316
"Sierra Ferrell",1,0.004219
"The Ballroom Thieves",2,0.008439
"Stephen Dawes",1,0.004219
"The Last Shadow Puppets",1,0.004219
"Fleet Foxes",1,0.004219
"TV Girl",1,0.004219
"Loving Caliber",1,0.004219
"Elliot Root",1,0.004219
"Lewis Watson",1,0.004219
"The Features",1,0.004219
"Ed Sheeran,Chance the Rapper,PnB Rock",1,0.004219
"PUBLIC",1,0.004219
"fun.,Janelle Monáe",6,0.025316
"Nate Ruess",1,0.004219
"New West",1,0.004219
"Secondhand Serenade",1,0.004219
"Elle King,Miranda Lambert,GOLDHOUSE",1,0.004219
"Easton Corbin",1,0.004219
"Ant Saunders",1,0.004219
"Sir Chloe",1,0.004219
"Honey Gentry",1,0.004219
"The Shacks",1,0.004219
"Morningsiders",1,0.004219
"REO Speedwagon",1,0.004219
"HXLLYWOOD,Glizzy G",1,0.004219
"MÖWE,Jonasu,Eskeemo",1,0.004219
"Foxes",1,0.004219
"Billie Marten",1,0.004219
"Little Big Town",2,0.008439
"Kenny Chesney",2,0.008439
"L.A Band",1,0.004219
"Lady A",7,0.029536
"Imperial Mammoth",1,0.004219
"Mimi Webb",1,0.004219
"C-Ro",1,0.004219
"Bebe Rexha",1,0.004219
"Bea Miller",1,0.004219
"Hey Violet",1,0.004219
"Mabel",4,0.016878
"Panicland",1,0.004219
"Paloma Faith",2,0.008439
"Alec Benjamin",2,0.008439
"John Anderson",1,0.004219
"Pharrell Williams,Nile Rodgers,Thomas Bangalter,Guy-Manuel de Homem-Christo,Daft Punk",2,0.008439
"TobyMac,Hollyn,Tru",1,0.004219
"Bishop Briggs",1,0.004219
"Micky",1,0.004219
"Chayce Beckham",1,0.004219
"Lainey Wilson",1,0.004219
"The Moss",1,0.004219
"SYML",1,0.004219
"Ed Sheeran,Camila Cabello,Cardi B",2,0.008439
"Ethan Regan",1,0.004219
"Jacob Tillberg",2,0.008439
"Diplo,Trippie Redd",1,0.004219
"Justina Valentine",2,0.008439
"Mario",3,0.012658
"Track Starr",1,0.004219
"Brittany Bola",1,0.004219
"Robbie Tripp",1,0.004219
"Stakz DeVito,Millyz",1,0.004219
"Solina,Mblue",1,0.004219
"Hot Chelle Rae",5,0.021097
"PFG/Prettyface Gangsta",1,0.004219
"Sean Kingston,Justin Bieber",3,0.012658
"Riff Raff,Wiz Khalifa",1,0.004219
"Kenzo Cregan",1,0.004219
"YellaCatt",1,0.004219
"Rixton",3,0.012658
"Riff Raff,Ku$h Drifter,YNG BNZO",1,0.004219
"Blaine",1,0.004219
"Drake,Majid Jordan",1,0.004219
"Reyn Hartley",1,0.004219
"Logic,Alessia Cara,Khalid",1,0.004219
"Sasha Lopez",1,0.004219
"Riff Raff",1,0.004219
"Scott & Brendo",1,0.004219
"Mike Posner,Big Sean",3,0.012658
"Flo Rida,Sia",6,0.025316
"Finn",1,0.004219
"Tyler James Williams,IM5",2,0.008439
"Justin Bieber,Daniel Caesar,GIVĒON",2,0.008439
"Big Sean",2,0.008439
"Simple Plan,Sean Paul",1,0.004219
"Offset,Metro Boomin",1,0.004219
"Simple Plan,Natasha Bedingfield",2,0.008439
"CeeLo Green",7,0.029536
"Fun Guns",1,0.004219
"Lilly Wood and The Prick,Robin Schulz",3,0.012658
"Mike Posner,Seeb",2,0.008439
"K'NAAN",2,0.008439
"Paul Simpson",1,0.004219
"Ku$h Drifter",1,0.004219
"Vedo",1,0.004219
"Bankrol Hayden,Luh Kel",1,0.004219
"Jessie Reyez",1,0.004219
"AJ Mitchell",1,0.004219
"Luh Kel",1,0.004219
"Lost Frequencies,Janieck Devy",2,0.008439
"Illijah",1,0.004219
"Nebu Kiniza",1,0.004219
"FouKi",1,0.004219
"BENEE,Gus Dapperton",1,0.004219
"MEDUZA,Becky Hill,Goodboys",1,0.004219
