artists,occurrence,freqency
"Chris Brown,USHER,Rick Ross",1,0.038462
"¥$,Kanye West,Ty Dolla $ign,Rich The Kid,Playboi Carti",1,0.038462
"Drake,Sexyy Red,SZA",1,0.038462
"SZA,Phoebe Bridgers",1,0.038462
"SZA,Ol' Dirty Bastard",1,0.038462
"Summer Walker,Drake",1,0.038462
"Chris Travis",1,0.038462
"Tems",1,0.038462
"Brent Faiyaz,Dahi,Tyler, The Creator",1,0.038462
"Brent Faiyaz,Drake,The Neptunes",1,0.038462
"Ciara",1,0.038462
"Jacquees,Summer Walker,6LACK",1,0.038462
"Drake,Omarion",1,0.038462
"Teddy Swims",1,0.038462
"DeJ Loaf",2,0.076923
"Flume,kai",2,0.076923
"R. City,Adam Levine",2,0.076923
"Sonder,Jorja Smith",1,0.038462
"Drake,Jeezy",1,0.038462
"Lil Yachty,Future,Mike WiLL Made-It",1,0.038462
"Stunna Girl",3,0.115385
"Shakur Luciano",1,0.038462
"DeJ Loaf,Lil Wayne",1,0.038462
"Kodak Black,Boosie Badazz",1,0.038462
"Lil Baby,Lil Durk",1,0.038462
"TurnmeupHaiti",1,0.038462
"DeJ Loaf,Future",1,0.038462
"YoungBoy Never Broke Again",2,0.076923
"MoneySign Suede",1,0.038462
"Flo Milli",3,0.115385
"atm luv",1,0.038462
"21 Savage,Summer Walker",1,0.038462
"Kodak Black,Plies",1,0.038462
"Jacquees,Lloyd,Rich Homie Quan",1,0.038462
"BossMan Dlow",5,0.192308
"Saweetie,Jhené Aiko",1,0.038462
"City Girls,JT",1,0.038462
"YFN Lucci",3,0.115385
"Sexyy Red,Tay Keith",1,0.038462
"GloRilla",2,0.076923
"lagostaah,Yung Bruh",1,0.038462
"dopuu",1,0.038462
"J. Holiday",1,0.038462
"Jacquees",1,0.038462
"Young Money,Lloyd",2,0.076923
"Trey Songz",1,0.038462
"Ginuwine",1,0.038462
"Ne-Yo",4,0.153846
"Gyptian",1,0.038462
"Lloyd,Lil Wayne",1,0.038462
"Tory Lanez,Nyce",1,0.038462
"Trey Songz,Drake",1,0.038462
"Fat Joe,Chris Brown",1,0.038462
"YG",3,0.115385
"Gesaffelstein,The Weeknd",2,0.076923
"Phora",1,0.038462
"Wale,Tiara Thomas",1,0.038462
"YFN Lucci,Plies",1,0.038462
"Tory Lanez,Chris Brown",1,0.038462
"Queen Naija",1,0.038462
"Wale,Jeremih",1,0.038462
"YFN Lucci,Bigga Rankin",1,0.038462
"YFN Lucci,Migos,Trouble",1,0.038462
"YFN Lucci,PnB Rock",1,0.038462
"JayDaYoungan",1,0.038462
"DeJ Loaf,Jacquees",1,0.038462
"Babyxsosa",1,0.038462
"Nardo Wick,Sexyy Red",1,0.038462
"Sy Ari Da Kid",1,0.038462
"Summer Walker,SZA",1,0.038462
"Sexyy Red,Sukihana",1,0.038462
"BlakeIANA,Sexyy Red",1,0.038462
"DaBaby,Sexyy Red",1,0.038462
"Tyler Antonius",1,0.038462
"SZA,Isaiah Rashad",1,0.038462
"Tyler, The Creator,YoungBoy Never Broke Again,Ty Dolla $ign",1,0.038462
"Tems,Brent Faiyaz",1,0.038462
"Moneybagg Yo",2,0.076923
"Lil Skies,Landon Cube",1,0.038462
"Russ,BIA",1,0.038462
"MCVERTT,A$AP Ferg,Sexyy Red",1,0.038462
"Monaleo,Flo Milli",1,0.038462
"Lancey Foux,Sexyy Red",1,0.038462
"NAV",1,0.038462
"Sexyy Red,Nicki Minaj,Tay Keith",1,0.038462
"That Mexican OT",1,0.038462
"Future,Metro Boomin,Travis Scott,Playboi Carti",2,0.076923
"BigXthaPlug,Ro$ama",1,0.038462
"BigXthaPlug,Prince Finessin',Ro$ama",1,0.038462
"jaydes",3,0.115385
"Bktherula",1,0.038462
"Destroy Lonely",1,0.038462
"Akon",3,0.115385
"Jay Sean,Sean Paul,Lil Jon",1,0.038462
"T.I.,Justin Timberlake",1,0.038462
"Taio Cruz,Ludacris",2,0.076923
"Diddy,112,Faith Evans",1,0.038462
"Kanye West",26,1.000000
"Kanye West,Chris Martin",3,0.115385
"Declan McKenna",5,0.192308
"Kanye West,Pusha T",2,0.076923
"James Blunt",5,0.192308
"Estelle,Kanye West",5,0.192308
"Rihanna,Ne-Yo",1,0.038462
"Simple Plan",3,0.115385
"R. Kelly",2,0.076923
"Ray J,Yung Berg",1,0.038462
"JAY-Z,Mr Hudson",1,0.038462
"JAY-Z,Rihanna,Kanye West",1,0.038462
"Edward Maya,Vika Jigulina",2,0.076923
"The Wanted",4,0.153846
"David Guetta,Rihanna",2,0.076923
"Calvin Harris,Ellie Goulding",5,0.192308
"Kardinal Offishall,Akon",1,0.038462
"Pitbull,Chris Brown",2,0.076923
"Justin Bieber,Big Sean",3,0.115385
"Bad Meets Evil,Bruno Mars",1,0.038462
"will.i.am,Eva Simons",1,0.038462
"Tinie Tempah,Eric Turner",1,0.038462
"Modjo",2,0.076923
"Timbaland,Justin Timberlake,Nelly Furtado",2,0.076923
"Europe",1,0.038462
"Footloose",1,0.038462
"London Theatre Orchestra & Cast",1,0.038462
"The Black Jets",1,0.038462
"Los Lobos",1,0.038462
"Operación Triunfo 2005",1,0.038462
"The Rembrandts",2,0.076923
"Styx",6,0.230769
"Queen,David Bowie",1,0.038462
"Naked Eyes",1,0.038462
"UB40",1,0.038462
"Jamiroquai",1,0.038462
"Canned Heat",3,0.115385
"When In Rome",2,0.076923
"Tommy Tutone",1,0.038462
"House Of Pain",2,0.076923
"Run–D.M.C.",1,0.038462
"Talking Heads",2,0.076923
"DJ Jazzy Jeff & The Fresh Prince",1,0.038462
"Fear Factory",1,0.038462
"The J. Geils Band",2,0.076923
"Joy Division",1,0.038462
"Thompson Twins",1,0.038462
"The Tubes",1,0.038462
"Rancid",1,0.038462
"The Specials",1,0.038462
"The Tokens",1,0.038462
"Icona Pop",3,0.115385
"Martin Garrix",2,0.076923
"Cassa Lio",1,0.038462
"Chris Brown,Juelz Santana",1,0.038462
"Rihanna,Nicki Minaj",1,0.038462
"Rihanna,David Guetta",1,0.038462
"Justin Bieber,Sean Kingston",2,0.076923
"Justin Bieber,Chance the Rapper",2,0.076923
"Calvin Harris,Frank Ocean,Migos,Funk Wav",2,0.076923
"Calvin Harris,Future,Khalid,Funk Wav",1,0.038462
"Calvin Harris,Ne-Yo",1,0.038462
"3OH!3,Kesha",3,0.115385
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Grandmaster Melle Mel,Grandmaster Caz,Kool Moe Dee,Eric Nally",2,0.076923
"LunchMoney Lewis",3,0.115385
"KONGOS",2,0.076923
"Ariana Grande,Nicki Minaj",1,0.038462
"Ariana Grande,Lil Wayne",1,0.038462
"Ariana Grande,Future",1,0.038462
"Timbaland,Keri Hilson,D.O.E.,Sebastian",1,0.038462
"Timbaland",3,0.115385
"50 Cent,Justin Timberlake,Timbaland",1,0.038462
"Jordin Sparks,Chris Brown",1,0.038462
"Khia",1,0.038462
"cupcakKe",1,0.038462
"Kesha,3OH!3",1,0.038462
"Kanye West,Lil Pump",1,0.038462
"Cardi B",6,0.230769
"Migos,Nicki Minaj,Cardi B",1,0.038462
"Biz Markie",1,0.038462
"Keri Hilson",1,0.038462
"Artists Of Then, Now & Forever",1,0.038462
"Trap Beckham",1,0.038462
"Clairo",2,0.076923
"The Marvelettes",1,0.038462
"Nivea,Brian Casey,Brandon Casey",1,0.038462
"Kodak Black",4,0.153846
"A$AP Rocky,Skepta",3,0.115385
"Rex Orange County",6,0.230769
"Post Malone",22,0.846154
"Paul Anka",1,0.038462
"Bella Thorne",1,0.038462
"Drake Bell",1,0.038462
"Troy,Gabriella",1,0.038462
"AZ Chike",1,0.038462
"Shoreline Mafia,Rob Vicious,OHGEESY,Fenix Flexin,Master Kato",2,0.076923
"SOB X RBE",1,0.038462
"Midland",1,0.038462
"SprngBrk,PC",1,0.038462
"Saweetie",1,0.038462
"Rita Ora,Bebe Rexha,Charli xcx,Cardi B",1,0.038462
"Eminem,Beyoncé",1,0.038462
"Glee Cast",3,0.115385
"Afroman",3,0.115385
"Shawn Mendes,Zedd",1,0.038462
"A Boogie Wit da Hoodie,6ix9ine",1,0.038462
"A Boogie Wit da Hoodie",3,0.115385
"Meek Mill,Drake",2,0.076923
"Mitchell Tenpenny",1,0.038462
"Jimmie Allen",1,0.038462
"Ocho Drippin",1,0.038462
"Shoreline Mafia",1,0.038462
"Ryan,Sharpay Evans,Disney",1,0.038462
"Troy Ave,Young Lito",1,0.038462
"Blueface",2,0.076923
"VIC MENSA,G-Eazy",1,0.038462
"Tyga,Boosie Badazz",1,0.038462
"Muscadine Bloodline",1,0.038462
"Kamaiyah,YG",1,0.038462
"Rex Orange County,Benny Sings",2,0.076923
"YBN Nahmir",1,0.038462
"Townes Van Zandt",2,0.076923
"Billy Swan",1,0.038462
"Steely Dan",3,0.115385
"Fred Neil",1,0.038462
"Derek & The Dominos,Eric Clapton",1,0.038462
"Grateful Dead",2,0.076923
"Ringo Starr",2,0.076923
"Gladys Knight & The Pips",1,0.038462
"Eric Clapton",2,0.076923
"Joni Mitchell",4,0.153846
"Led Zeppelin",14,0.538462
"The Band",2,0.076923
"Allman Brothers Band",3,0.115385
"Bob & Earl",1,0.038462
"Janis Joplin",3,0.115385
"Big Brother & The Holding Company,Janis Joplin",1,0.038462
"Electric Light Orchestra",2,0.076923
"Chicago",2,0.076923
"Paul McCartney",1,0.038462
"Joe Cocker",1,0.038462
"Santana",1,0.038462
"Chuck Berry",2,0.076923
"Shuggie Otis",1,0.038462
"Otis Redding",1,0.038462
"Chris Isaak",1,0.038462
"Martha Reeves & The Vandellas",1,0.038462
"10cc",1,0.038462
"The Kinks",1,0.038462
"Elvin Bishop",1,0.038462
"Lindsey Buckingham",1,0.038462
"The Cars",2,0.076923
"The Association",1,0.038462
"Faces",1,0.038462
"Bread",3,0.115385
"Peter Frampton",1,0.038462
"Linda Ronstadt",1,0.038462
"Snowy White",1,0.038462
"America",7,0.269231
"Todd Rundgren",2,0.076923
"Jackson Browne",2,0.076923
"Jim Croce",7,0.269231
"Ambrosia",2,0.076923
"Supertramp",1,0.038462
"Gordon Lightfoot",1,0.038462
"Christopher Cross",1,0.038462
"Neil Young",3,0.115385
"Pet Shop Boys",1,0.038462
"The Young Rascals",1,0.038462
"Air Supply",1,0.038462
"Crosby, Stills, Nash & Young",1,0.038462
"Seals and Crofts",1,0.038462
"Paul McCartney,Wings",1,0.038462
"Neil Young,Crazy Horse",1,0.038462
"David Gilmour",2,0.076923
"The Waterboys",1,0.038462
"Gunter Kallmann Choir",1,0.038462
"Spandau Ballet",1,0.038462
"Little River Band",1,0.038462
"khai dreams",1,0.038462
"Andy Martin",4,0.153846
"Lexi Cline",1,0.038462
"So You Say",1,0.038462
"Whisper",1,0.038462
"Simple Plan,MKTO",1,0.038462
"Summerdrive",1,0.038462
"Matthew Mole",1,0.038462
"Dotan",1,0.038462
"Mac Miller,Empire Of The Sun",2,0.076923
"Mariano Mallia",1,0.038462
"Phillip Phillips",2,0.076923
"Wiz Khalifa,Empire Of The Sun",4,0.153846
"Miguel,Travis Scott",3,0.115385
"Mac DeMarco",1,0.038462
"The Daughters Of Eve",1,0.038462
"Good Neighbours",2,0.076923
"Michael Marcagi",4,0.153846
"Bazzi",9,0.346154
"Zedd,Hayley Williams",2,0.076923
"Loud Luxury,Brando",2,0.076923
"Tove Styrke",1,0.038462
"Current Joys",2,0.076923
"Vacations",1,0.038462
"Harmless",1,0.038462
"Surf Curse",2,0.076923
"Aidan Bissett",1,0.038462
"Surfaces",4,0.153846
"Videoclub,Adèle Castillon,Mattyeux",1,0.038462
"Supergrass",1,0.038462
"Nicky Youre,hey daisy",1,0.038462
"BENEE",5,0.192308
"The 502s",2,0.076923
"Noah Kahan,Kacey Musgraves",3,0.115385
"Joy Oladokun,Noah Kahan",1,0.038462
"boygenius,Julien Baker,Phoebe Bridgers,Lucy Dacus",1,0.038462
"The La's",1,0.038462
"The Summer Set",1,0.038462
"David Guetta,OneRepublic",1,0.038462
"Myles Smith",1,0.038462
"Swedish House Mafia,The Weeknd",2,0.076923
"Cottonwood Firing Squad",2,0.076923
"Cameron Whitcomb",1,0.038462
"Jack Ü,Skrillex,Diplo,Justin Bieber",2,0.076923
"DJ Snake,Justin Bieber",2,0.076923
"WizTheMc,bees & honey",1,0.038462
"Black Sabbath",1,0.038462
"Thin Lizzy",1,0.038462
"Shinedown",1,0.038462
"YNW Melly,9lokknine",1,0.038462
"YNW Melly,Kanye West",1,0.038462
"Mustard,Roddy Ricch",1,0.038462
"Polo G",4,0.153846
"Lil Baby,Gunna,Lil Durk,NAV",1,0.038462
"Gunna",6,0.230769
"Future,Metro Boomin",6,0.230769
"Lil Wayne,Drake",1,0.038462
"Future,Metro Boomin,Brownstone",1,0.038462
"Boston",1,0.038462
"Ozzy Osbourne",1,0.038462
"Tee Grizzley",1,0.038462
"Travis Scott,Kacy Hill",1,0.038462
"Young Thug,Travis Scott",1,0.038462
"Kanye West,T-Pain",1,0.038462
"A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",2,0.076923
"JAY-Z,Kanye West,Frank Ocean,The-Dream",1,0.038462
"Rae Sremmurd,Gucci Mane",1,0.038462
"Kanye West,DJ Premier",1,0.038462
"BossMan Dlow,French Montana",1,0.038462
"Meek Mill",1,0.038462
"Three 6 Mafia",2,0.076923
"Bobby Shmurda",1,0.038462
"Willie Nelson",1,0.038462
"Future,Metro Boomin,The Weeknd",2,0.076923
"DaBaby",4,0.153846
"Kanye West,Gucci Mane,Big Sean,2 Chainz,Travis Scott,Yo Gotti,Quavo,Desiigner",1,0.038462
"Kanye West,Theophilus London,Allan Kingdom,Paul McCartney",1,0.038462
"Chief Keef,50 Cent,Wiz Khalifa",1,0.038462
"Lil Uzi Vert",4,0.153846
"Skrilla",1,0.038462
"Kendrick Lamar,MC Eiht",1,0.038462
"Rich Gang,Young Thug,Rich Homie Quan",1,0.038462
"Waka Flocka Flame,Roscoe Dash,Wale",1,0.038462
"Kodak Black,Offset,Travis Scott",1,0.038462
"Dreamville,J. Cole,Lute,DaBaby",2,0.076923
"Fetty Wap,Monty",1,0.038462
"Lil Wayne,Kendrick Lamar",1,0.038462
"Migos,YoungBoy Never Broke Again",1,0.038462
"Chief Keef",7,0.269231
"Kanye West,Chief Keef,Pusha T,Big Sean,Jadakiss",1,0.038462
"Trippie Redd,Travis Scott",1,0.038462
"Lil Baby,Gunna,Lil Uzi Vert",1,0.038462
"Playboi Carti,Lil Uzi Vert",3,0.115385
"Flipp Dinero",1,0.038462
"Drake,Lil Wayne",1,0.038462
"Lil Yachty,YoungBoy Never Broke Again",1,0.038462
"Young Thug",1,0.038462
"King Von",1,0.038462
"Ski Mask The Slump God,Juice WRLD",2,0.076923
"Tee Grizzley,Lil Yachty",1,0.038462
"Drake,21 Savage,Project Pat",1,0.038462
"Trippie Redd,Juice WRLD",1,0.038462
"Trippie Redd",2,0.076923
"Key Glock",4,0.153846
"Lil Baby,Gunna",1,0.038462
"Gunna,Drake",1,0.038462
"Trippie Redd,Playboi Carti",1,0.038462
"G Herbo,Lil Uzi Vert,Juice WRLD,Chance the Rapper",1,0.038462
"Yeat",7,0.269231
"GELO",1,0.038462
"Lil Tjay",1,0.038462
"Lil Tjay,Polo G,Fivio Foreign",1,0.038462
"DDG,Blueface",1,0.038462
"Mustard,NAV,Playboi Carti,A Boogie Wit da Hoodie",1,0.038462
"Pop Smoke",4,0.153846
"Pop Smoke,Lil Baby,DaBaby",1,0.038462
"Pop Smoke,A Boogie Wit da Hoodie",1,0.038462
"Pop Smoke,50 Cent,Roddy Ricch",1,0.038462
"THE SCOTTS,Travis Scott,Kid Cudi",1,0.038462
"Juice WRLD",12,0.461538
"Comethazine",1,0.038462
"Lil Mosey",2,0.076923
"Trippie Redd,DaBaby",1,0.038462
"Metro Boomin,Future,Don Toliver",1,0.038462
"Roddy Ricch,Gunna",1,0.038462
"Meek Mill,Rick Ross",1,0.038462
"StaySolidRocky",1,0.038462
"Superstar Pride",1,0.038462
"Travis Scott,Drake",1,0.038462
"SoFaygo",1,0.038462
"GELO,GloRilla",1,0.038462
"Juice WRLD,YoungBoy Never Broke Again",1,0.038462
"The Kid LAROI,Lil Tecca",1,0.038462
"Desiigner",2,0.076923
"Playboi Carti,Travis Scott",2,0.076923
"Playboi Carti,The Weeknd",1,0.038462
"Playboi Carti,Kendrick Lamar,Jhené Aiko",1,0.038462
"Playboi Carti,Skepta",1,0.038462
"Playboi Carti,Future,Travis Scott",1,0.038462
"Playboi Carti,Kendrick Lamar",1,0.038462
"Playboi Carti,Future",1,0.038462
"Playboi Carti,Young Thug,Ty Dolla $ign",1,0.038462
"Labi Siffre",1,0.038462
"SZA,Calvin Harris,Funk Wav",1,0.038462
"JAWNY",2,0.076923
"WILLOW",2,0.076923
"24kGoldn",2,0.076923
"HRVY",2,0.076923
"D12",1,0.038462
"Kanye West,Big Sean,Pusha T,2 Chainz",1,0.038462
"Superorganism",1,0.038462
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,IDRIS,Anderson .Paak",2,0.076923
"Colony House",1,0.038462
"SIX60",1,0.038462
"Peking Duk,Jack River",2,0.076923
"SAINt JHN,Imanbek",2,0.076923
"Ocean Alley",5,0.192308
"Lime Cordiale",4,0.153846
"Hilltop Hoods",6,0.230769
"The Jungle Giants",6,0.230769
"Flume,Vera Blue",1,0.038462
"Sofi Tukker",2,0.076923
"Sticky Fingers",7,0.269231
"The Rubens",4,0.153846
"Sigala,The Vamps",1,0.038462
"Icona Pop,Charli xcx",1,0.038462
"New Hope Club",1,0.038462
"benny blanco,Juice WRLD",2,0.076923
"Wes Walker,Dyl",1,0.038462
"Arizona Zervas",3,0.115385
"ilyTOMMY,Savage Ga$p",1,0.038462
"Iggy Azalea,Charli xcx",1,0.038462
"Ambjaay",1,0.038462
"SAYGRACE,Tate McRae,Audrey Mika",1,0.038462
"Blur",1,0.038462
"Cub Sport",1,0.038462
"Drapht",4,0.153846
"L D R U,Paige IV",2,0.076923
"Yaeji",2,0.076923
"Dominic Fike,Kenny Beats",2,0.076923
"Lizzo,Ariana Grande",1,0.038462
"ROLE MODEL",1,0.038462
"Brooks & Dunn,Kacey Musgraves",1,0.038462
"Crazy Frog",1,0.038462
"Troy",1,0.038462
"G-Eazy,Kehlani",1,0.038462
"Jax Jones,RAYE",2,0.076923
"Hilltop Hoods,Montaigne,Tom Thum",3,0.115385
"SHAED,ZAYN",2,0.076923
"Marc E. Bassy,G-Eazy",2,0.076923
"Saweetie,Jhené Aiko,City Girls",1,0.038462
"DMA'S",4,0.153846
"Ziggy Alberts",2,0.076923
"Ruel",5,0.192308
"Thomston",1,0.038462
"Alina Baraz,Khalid",3,0.115385
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis",4,0.153846
"Nathan Hawes",1,0.038462
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Ed Sheeran",2,0.076923
"Peach Tree Rascals",1,0.038462
"grandson",1,0.038462
"Slowly Slowly",1,0.038462
"Cordae,Anderson .Paak",1,0.038462
"Kira Puru",1,0.038462
"PNAU",1,0.038462
"THE DRIVER ERA",1,0.038462
"Peking Duk,Nicole Millar",2,0.076923
"Skegss",5,0.192308
"Fifth Harmony,Kid Ink",1,0.038462
"Jaden",1,0.038462
"Lil Peep",2,0.076923
"G-Eazy,A$AP Rocky,Cardi B",1,0.038462
"Lil Peep,XXXTENTACION",2,0.076923
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Mary Lambert",1,0.038462
"LMFAO,Lil Jon",1,0.038462
"Hilltop Hoods,Illy,Ecca Vandal",2,0.076923
"MØ,Diplo",2,0.076923
"Glee Cast,2CELLOS",1,0.038462
"Hugh Jackman,Keala Settle,Zac Efron,Zendaya,The Greatest Showman Ensemble",1,0.038462
"DJ Snake,AlunaGeorge",2,0.076923
"Jonas Blue,Jack & Jack",2,0.076923
"Zendaya",1,0.038462
"Jack & Jack",1,0.038462
"KAYTRANADA,River Tiber",1,0.038462
"AronChupa,Little Sis Nora",1,0.038462
"Billie Eilish,Justin Bieber",1,0.038462
"Dizzee Rascal,Armand Van Helden",1,0.038462
"SEBASTIAN PAUL",1,0.038462
"Illy",5,0.192308
"Louis Tomlinson,Bebe Rexha,Digital Farm Animals",2,0.076923
"Sean Paul,Alexis Jordan",1,0.038462
"Steve Earle",1,0.038462
"Kanye West,JAY-Z,Rick Ross,Nicki Minaj,Bon Iver",1,0.038462
"Taylor Henderson",2,0.076923
"Oasis",7,0.269231
"Garbage",2,0.076923
"Dizzee Rascal,Calvin Harris,Chrom3",1,0.038462
"Kip Moore",1,0.038462
"Eminem,Nate Dogg",1,0.038462
"Calvin Harris,Kelis",1,0.038462
"KYLE",1,0.038462
"Robinson",2,0.076923
"Allday,Brady James",1,0.038462
"Shakka",1,0.038462
"Sage The Gemini,Merk & Kremont",1,0.038462
"Tai Verdes",2,0.076923
"Ed Sheeran,Cardi B,Camila Cabello,Cheat Codes",1,0.038462
"P!nk,Willow Sage Hart",1,0.038462
"Powderfinger",3,0.115385
"Jack Harlow,jetsonmade",1,0.038462
"Tom Grennan",1,0.038462
"Chiddy Bang,Icona Pop",2,0.076923
"Kanye West,Rick Ross",2,0.076923
"Black Eyed Peas,J Balvin,Jaden",1,0.038462
"Little Mix,Jason Derulo",1,0.038462
"Gym Class Heroes,Neon Hitch",2,0.076923
"Claire Rosinkranz",1,0.038462
"Santigold",1,0.038462
"Vigiland,Alexander Tidebrink",1,0.038462
"Kiiara",2,0.076923
"Common Kings",1,0.038462
"Spacey Jane",8,0.307692
"The Rare Occasions",1,0.038462
"The Temper Trap",3,0.115385
"AnnenMayKantereit,Giant Rooks",1,0.038462
"RÜFÜS DU SOL",4,0.153846
"Counting Crows,Vanessa Carlton",2,0.076923
"X-Terra",1,0.038462
"Macklemore,Tones And I",2,0.076923
"Don Williams",1,0.038462
"Tom T. Hall",1,0.038462
"B.B. King,Tracy Chapman",1,0.038462
"Tyler Childers,OurVinyl",2,0.076923
"Merle Haggard",1,0.038462
"Turnpike Troubadours",1,0.038462
"George Strait",1,0.038462
"Marty Robbins",1,0.038462
"Bob Dylan,Johnny Cash",1,0.038462
"Crosby, Stills & Nash",1,0.038462
"Dave Loggins",1,0.038462
"Souls Of Mischief",3,0.115385
"Coleman Hell",1,0.038462
"Yeah Yeah Yeahs,A-Trak",1,0.038462
"Slushii,Aviella",1,0.038462
"R3HAB,MOTi,Fiora",1,0.038462
"Chris Lake,Alexis Roberts",1,0.038462
"Vato Gonzalez,Scrufizzer",1,0.038462
"Adrian Lux",1,0.038462
"Theevs",1,0.038462
"Tove Lo,Hippie Sabotage",1,0.038462
"Diplo,Julia Michaels,Morgan Wallen",1,0.038462
"Colt Ford",1,0.038462
"Kreepa",1,0.038462
"Jimmie Allen,Nelly",1,0.038462
"Muckspout",1,0.038462
"Pink Sweat$,JIDDY",1,0.038462
"Major Lazer,PARTYNEXTDOOR,Nicki Minaj",1,0.038462
"Snakehips,MØ,Throttle",1,0.038462
"Major Lazer,Ellie Goulding,Tarrus Riley",1,0.038462
"Major Lazer,Wild Belle",1,0.038462
"Snakehips,MØ",1,0.038462
"Vigiland",2,0.076923
"Lonely God",1,0.038462
"Papithbk",2,0.076923
"Internet Money,Gunna,Don Toliver,NAV",2,0.076923
"Pharmacist",1,0.038462
"NGHTMRE,SLANDER",1,0.038462
"salute",2,0.076923
"24kGoldn,iann dior",1,0.038462
"Seth Sentry",1,0.038462
"Eves Karydas",1,0.038462
"Nathan Dawe,KSI",1,0.038462
"Stephen Swartz",1,0.038462
"The Kid LAROI,Juice WRLD",1,0.038462
"Grits,TobyMac",2,0.076923
"Marian Hill",1,0.038462
"Bob Sinclar,Cutee B.,DollarMan,Big Ali,Makedah",1,0.038462
"Aitch,AJ Tracey,Tay Keith",1,0.038462
"The Kills",1,0.038462
"Chance the Rapper",1,0.038462
"iann dior",3,0.115385
"Lxst",1,0.038462
"DaBaby,Roddy Ricch",1,0.038462
"360,Gossling",2,0.076923
"Macklemore & Ryan Lewis",2,0.076923
"The Chainsmokers,Daya,ILLENIUM",1,0.038462
"gianni & kyle",1,0.038462
"Thelma Plum",1,0.038462
"DevTakeFlight",1,0.038462
"Yellow Claw,Mustard,Ty Dolla $ign,Tyga,San Holo",1,0.038462
"Skrillex,Habstrakt",1,0.038462
"Kid Rock",1,0.038462
"FISHER",1,0.038462
"Porter Robinson",1,0.038462
"MEDUZA,Alok,Goodboys",1,0.038462
"Tails,inverness,Nevve",1,0.038462
"HARDY,Lauren Alaina,Devin Dawson",1,0.038462
"Hooligan Hefs",4,0.153846
"Don Toliver",2,0.076923
"Noah Cyrus,Labrinth",2,0.076923
"George Glew",1,0.038462
"Austin Patten",2,0.076923
"Dax",1,0.038462
"KSI,Randolph",1,0.038462
"Matthew Young",1,0.038462
"Nico & Vinz,Kid Ink,Bebe Rexha",1,0.038462
"Duck Sauce",1,0.038462
"David Guetta,Fetty Wap,Sia",1,0.038462
"PnB Rock",1,0.038462
"Tiggs Da Author,Lady Leshurr",1,0.038462
"Kygo,Justin Jesso",1,0.038462
"Tom Walker,Zara Larsson",1,0.038462
"Voncho",1,0.038462
"Noisecontrollers",1,0.038462
"POORSTACY",4,0.153846
"NF",2,0.076923
"Tom Walker",1,0.038462
"Mobster Bay",1,0.038462
"Skrillex,Kendrick Lamar",1,0.038462
"Bas,J. Cole",1,0.038462
"PYNNO,Kali J",1,0.038462
"Marcus Marr,Chet Faker",1,0.038462
"Coone,Jelle van Dael",1,0.038462
"DOPE LEMON",2,0.076923
"Flume,T-Shirt",1,0.038462
"Flume,Jezzabell Doran",1,0.038462
"Anderson .Paak",1,0.038462
"Powfu,beabadoobee",1,0.038462
"Ben Nicky,Callum Higby",1,0.038462
"Lou Phelps,Jazz Cartier",1,0.038462
"Kid Cudi,CeeLo Green",1,0.038462
"Palaye Royale",1,0.038462
"Dathan",1,0.038462
"Bastille,Tiësto",1,0.038462
"Defqwop,STRIX",1,0.038462
"Alan Walker",1,0.038462
"Jay Rock",1,0.038462
"Pia Mia,Chris Brown,Tyga",1,0.038462
"Throttle",1,0.038462
"Calvin Harris,Rag'n'Bone Man",1,0.038462
"Jarrad Wright",1,0.038462
"San Holo",3,0.115385
"360,Teischa",1,0.038462
"Sia,Diplo,Labrinth,LSD,Lil Wayne",1,0.038462
"Halsey,Audien",1,0.038462
"Hilltop Hoods,James Chatburn",1,0.038462
"Peking Duk,SAFIA",1,0.038462
"A$AP Ferg",1,0.038462
"David Guetta,AFROJACK,Charli xcx,French Montana",1,0.038462
"Tash Sultana",2,0.076923
"Dynoro,Ina Wroldsen",1,0.038462
"KIAN",1,0.038462
"Drax Project,Hailee Steinfeld",1,0.038462
"Don Diablo,Keanu Silva",1,0.038462
"Mura Masa,Nao",1,0.038462
"Kid Cudi,Crookers",1,0.038462
"Breakbot,Irfane",2,0.076923
"Lil Nas X,Billy Ray Cyrus,Diplo",1,0.038462
"jherz,Shiloh Dynasty",1,0.038462
"Kilter,Yorke",1,0.038462
"love-sadKID",1,0.038462
"Dynoro,Gigi D'Agostino",2,0.076923
"Stormzy",4,0.153846
"Tyla Yaweh",1,0.038462
"Killstation",1,0.038462
"Marshmello,Bastille",1,0.038462
"Hermitude,Soaky Siren,Vory",1,0.038462
"Zeds Dead,DROELOE",1,0.038462
"Flume,London Grammar",1,0.038462
"Eric Hutchinson",1,0.038462
"The Kite String Tangle,Eliott",1,0.038462
"Alan Walker,Noah Cyrus,Digital Farm Animals,Juliander",1,0.038462
"Robin Schulz,David Guetta,Cheat Codes",1,0.038462
"Jeremy Zucker,Chelsea Cutler",1,0.038462
"guardin",1,0.038462
"Glades",1,0.038462
