tracks,occurrence,freqency
"The Approaching Night",1,0.022727
"Dark Night of the Soul",1,0.022727
"Sun (Instrumental)",1,0.022727
"Mia & Sebastian’s Theme",1,0.022727
"Her Joy Was Complete",1,0.022727
"September 15, 2017: Cassini - The Grand Finale",1,0.022727
"On the Nature of Daylight",1,0.022727
"I Love You",1,0.022727
"Corazón de Niño",1,0.022727
"Ballade pour Adeline - Piano et orchestre",1,0.022727
"Mariage d'Amour",1,0.022727
"For the Love of a Princess / Hymn to the Sea / Wallace Courts Murron (Music from the Original Motion Pictures Braveheart and Titanic)",1,0.022727
"Meeting Kitty",1,0.022727
"Groves",1,0.022727
"Los Alamos",2,0.045455
"Fusion",2,0.045455
"Colonel Pash",1,0.022727
"Theorists",1,0.022727
"Ground Zero",3,0.068182
"Trinity",3,0.068182
"What We Have Done",1,0.022727
"The Trial",2,0.045455
"Dr. Hill",1,0.022727
"Kitty Comes To Testify",2,0.045455
"Leaving Safe Places",1,0.022727
"And We Walk After",1,0.022727
"Dumbledore's Farewell",1,0.022727
"gymnopédie no. 1 (reverb + rain)",1,0.022727
"clair de lune pt. 1 - slowed + reverb",1,0.022727
"New Home",1,0.022727
"The French Library",1,0.022727
"Experience",3,0.068182
"Nuvole Bianche",1,0.022727
"Una Mattina",1,0.022727
"Natural Light",1,0.022727
"Merry-Go-Round of Life - from 'Howl's Moving Castle'",1,0.022727
"With Love Comes Loss (Arr. for Piano Solo)",1,0.022727
"1917",1,0.022727
"The Armstrongs",1,0.022727
"Dance For Me Wallis",1,0.022727
"Adagio in C Minor",2,0.045455
"Idea 22 (Slowed + Reverb)",1,0.022727
"Ethereal",1,0.022727
"Lux Aeterna",1,0.022727
"As Time Flies - Special Version",1,0.022727
"Echo Sax End",1,0.022727
"L'amore dice ciao (From La matriarca - The Libertine) - Main Titles",1,0.022727
"Idea 9",1,0.022727
"Scheming - Instrumental",1,0.022727
"Tick-Tock",1,0.022727
"Idea 1",1,0.022727
"Clare De Lune",1,0.022727
"Oppenheimer Trailer Music - Epic Version",3,0.068182
"Geigerzähler / Radioaktivität",1,0.022727
"Vamos a la Playa - 1983",1,0.022727
"Bombtrack",1,0.022727
"Bombti",1,0.022727
"Oppenheimer's Song",1,0.022727
"SILO Main Title",1,0.022727
"Kerosene - Slowed + Bass Boosted",2,0.045455
"this feeling (Slowed + Reverb)",1,0.022727
"After Dark Slowed - Slowed",1,0.022727
"Lay All Your Love on Me (Slowed and Reverb)",2,0.045455
"Suffer With Me",1,0.022727
"Never Let Go (Of Me) - Slowed",1,0.022727
"Bloody Mary (Refrain Dum Dum Da-Di-Da) - Remix",1,0.022727
"La Leçon Particulière - Slowed & Reverb",1,0.022727
"The Perfect Girl - The Motion Retrowave Remix",2,0.045455
"Kerosene (Slowed - Reverb)",1,0.022727
"Stop Crying Your Heart Out",1,0.022727
"Spot Holes 2",1,0.022727
"Resonance - Slowed & Reverb",1,0.022727
"Me and the Birds",1,0.022727
"You're My Heart, You're My Soul",1,0.022727
"Little Dark Age Slowed",1,0.022727
"L’Amour Impitoyable",1,0.022727
"Aleph - Slowed",1,0.022727
"Infinite Cloud",1,0.022727
"Across the Spider-Verse (Start a Band)",1,0.022727
"Genesis X Resonance X Not Allowed (Slowed + Reverb)",1,0.022727
"Memory Reboot",2,0.045455
"Kyrie",1,0.022727
"迷妄",1,0.022727
"Kingdom Of Predators (from Hunter × Hunter)",1,0.022727
"Rhinestone Eyes",1,0.022727
"The Prowler",1,0.022727
"Little Dark Age - Slowed",3,0.068182
"Metal Gear Solid Main Theme〜The World Needs Only One Big Boss!",1,0.022727
"Second Coming",1,0.022727
"Fahrradsattel",1,0.022727
"Полюшко-поле",1,0.022727
"Song of Plains",1,0.022727
"If the World Hates You (Dark Beach Super Slowed)",1,0.022727
"Kerosene - Slowed",1,0.022727
"The Last Viking",1,0.022727
"Requiem for a Tower Mvt. II (feat. Veigar Margeirsson)",1,0.022727
"Deutsche Nationalhymne (Deutschlandlied)",1,0.022727
"National Anthem of the Ussr",1,0.022727
"this feeling",1,0.022727
"rescue",1,0.022727
"Erika",1,0.022727
"Katyusha",1,0.022727
"L a y A l l Y o u r L o v e o n M e",1,0.022727
"Everybody Wants To Rule The World - Sped Up Version",1,0.022727
"Drip of The Japanese Emperor",1,0.022727
"Who Is She x The Perfect Girl",1,0.022727
"nothing breaks like a heart - slowed + reverb",1,0.022727
"Ww",1,0.022727
"Çökertme",1,0.022727
"Evil Morty Sad Theme (Orchestral Version) [from 'Rick and Morty' Season 5]",1,0.022727
"Molchat Doma - Dark Version",1,0.022727
"Always Forever",1,0.022727
"Aleph - Sped Up",1,0.022727
"Distractions",1,0.022727
"interstellar.",1,0.022727
"After Dark",2,0.045455
"End",1,0.022727
"Memory Reboot - Over Slowed",1,0.022727
"Star Shopping - Sped Up",1,0.022727
"• L’Art du savoir • - Slowed",1,0.022727
"Lost Memory",1,0.022727
"Sleepwalker - Slowed",2,0.045455
"Payitaht Abdülhamid Jenerik Müziği",1,0.022727
"Yalnız Hükümdar",1,0.022727
"The Descent",1,0.022727
"Black Vortex",1,0.022727
"METAMORPHOSIS",1,0.022727
"L'hymne national russe",1,0.022727
"Sonne",1,0.022727
"Sonne - TikTok Remix",1,0.022727
"The End of War",1,0.022727
"Rule The World",1,0.022727
"Fainted - Slowed",1,0.022727
"First Love/Late Spring",1,0.022727
"The Apple (From The Imitation Game Soundtrack)",1,0.022727
"Between the Buttons",1,0.022727
"Hometown (intro)",1,0.022727
"Aleph",2,0.045455
"Idea 10",1,0.022727
"Oppenheimer Theme (Epic Version)",2,0.045455
"run run run (slowed + reverb)",1,0.022727
"Le Monde - From Talk to Me",1,0.022727
"Memento Mori",1,0.022727
"Message from Home",1,0.022727
"LOVELY BASTARDS - Slowed",1,0.022727
"Fire the Cannons (1812 Overture)",1,0.022727
"As Time Flies",2,0.045455
"Dragonfly - Slowed",1,0.022727
"magic",1,0.022727
"We Are Justice",1,0.022727
"I'm Just Ken (From Barbie The Album)",1,0.022727
"We Will All Go Together When We Go (Stereo Mix)",1,0.022727
"Heartaches By The Number",1,0.022727
"Eve Of Destruction",1,0.022727
"Bomb Iran (1980)",1,0.022727
"Maybe",1,0.022727
"Big Iron",1,0.022727
"Winter (from The Four Seasons)",1,0.022727
"POSTERITY",1,0.022727
"Carol Of The Bells",1,0.022727
"The Four Seasons: Concerto No. 2 in G Minor, RV 315 L'estate (summer): III. Presto",1,0.022727
"The Four Seasons: Concerto No. 4 in F Minor, RV 297 L'inverno (winter): III. Allegro – Lento – Allegro",1,0.022727
"The Untold",1,0.022727
"One Last Dream Before Dying",1,0.022727
"The Man Comes Around",1,0.022727
"Go to the Light",1,0.022727
"Dark Was the Night, Cold Was the Ground",1,0.022727
"Ain't No Grave",1,0.022727
"I Don't Want To Set The World On Fire - Single Version",1,0.022727
"House Of The Rising Sun",1,0.022727
"Firestarter",1,0.022727
"In the House - In a Heartbeat",2,0.045455
"The World Is Gonna End Tonight",1,0.022727
"WASTE - Slowed Version",1,0.022727
"Silver Lights",1,0.022727
"You Are the Blood",1,0.022727
"In the House In a Heartbeat",1,0.022727
"Wolf River",1,0.022727
"Help Me Faith",1,0.022727
"Paint It, Black",1,0.022727
"Begin Again",1,0.022727
"Exit Music (For A Film)",1,0.022727
"Through the Valley",1,0.022727
"Rise up Dead Man",1,0.022727
"MAN",1,0.022727
"Ring of Fire",1,0.022727
"1mmortal (Slowed + Reverb)",1,0.022727
"The Man Who Sold the World - 2010 Remaster",1,0.022727
"Tired",1,0.022727
"B.O.B. - Bombs Over Baghdad",1,0.022727
"Roll Out The Barrel",1,0.022727
"Violent Crimes",1,0.022727
"Pound Town 2 (feat. Nicki Minaj & Tay Keith)",1,0.022727
"P power (feat. Drake)",1,0.022727
"POCKET ROCKET",1,0.022727
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",1,0.022727
"Area Codes",1,0.022727
"SLUT ME OUT",1,0.022727
"Pompeii",1,0.022727
"Wrecking Ball",1,0.022727
"Imagine - Remastered 2010",1,0.022727
"Boom Chicka Boom",1,0.022727
"Don't Stop Believin'",1,0.022727
"Drop It Like It's Hot",1,0.022727
"Atomic Dog",1,0.022727
"Empathy",1,0.022727
"Untitled #13",1,0.022727
"Судно (Борис Рижий)",1,0.022727
"We Are Unloved",1,0.022727
"Eleanor Rigby - Remastered 2009",1,0.022727
"Dream On",1,0.022727
"In This Shirt",1,0.022727
"The Architect",1,0.022727
"Romeo and Juliet, Op. 64: No. 13 Dance of the Knights",1,0.022727
"End of Line",1,0.022727
"Gallowdance - Slowed",1,0.022727
"Vengeance",1,0.022727
"Темная ночь",1,0.022727
"Gravitational Forces",1,0.022727
"Leanin (best part looped)",1,0.022727
"Pure Imagination",1,0.022727
"Restless",1,0.022727
"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 Winter: I. Allegro non molto",1,0.022727
"Beethoven: Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",1,0.022727
"Beethoven: Symphony No. 5 in C Minor, Op. 67: III. Allegro -",1,0.022727
"Andante in C Minor",1,0.022727
"Lacrimosa",1,0.022727
"Chaconne in G Minor",1,0.022727
"Requiem canticles: I. Praeludium",1,0.022727
"Cello Concerto in E Minor, RV 409: II. Allegro",1,0.022727
"The Secret History",1,0.022727
"Prélude in E minor, Op. 28, No. 4",1,0.022727
"Variations on an Original Theme, Op. 36, Enigma: Theme - Andante",1,0.022727
"Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon",1,0.022727
"Adagio in G Minor (Attrib. Albinoni) [Arr. for Chamber Orchestra]",1,0.022727
"Beethoven's Silence",1,0.022727
"Salem's Secret",1,0.022727
